filename,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,genre
000010.mp3,0.3976678252220154,0.1882513165473938,2349.5592922068136,2051.9245337027955,4315.856035322667,0.14867426534663053,-17.238174438476562,94.44202423095703,-48.61454772949219,32.370765686035156,-4.550583839416504,2.220590353012085,-2.271864891052246,2.682117223739624,-5.288854598999023,0.5125930309295654,-9.244275093078613,2.2399396896362305,-6.41642951965332,2.6771085262298584,-5.104512691497803,-0.9110985994338989,-3.207996129989624,3.043154001235962,-1.0365115404129028,3.882601022720337,Pop
135336.mp3,0.39764147996902466,0.24897533655166626,2230.6935703479753,2437.1009787573066,4486.854020169684,0.08521888313323006,-99.95722198486328,100.856201171875,19.690322875976562,22.063840866088867,14.83146858215332,5.936941623687744,-1.968518853187561,1.7431589365005493,-9.087388038635254,-0.6189972758293152,-6.6140007972717285,0.7854944467544556,-2.055657386779785,-5.552615642547607,5.685708045959473,-2.178884267807007,-3.4636874198913574,5.073338985443115,-2.824481725692749,3.0102791786193848,Pop
086117.mp3,0.44883009791374207,0.2133929282426834,2055.530827564791,2535.7803720849192,4814.197070463788,0.06230446056835786,-75.59619140625,104.58452606201172,21.475603103637695,26.5926513671875,-2.1010801792144775,11.987017631530762,-1.2248274087905884,6.702751159667969,2.706367015838623,10.59479808807373,0.5870325565338135,8.740032196044922,1.2480095624923706,6.407433032989502,0.8270136117935181,9.201546669006348,3.4356777667999268,7.319610595703125,2.7773215770721436,4.11220121383667,Pop
026174.mp3,0.4084477126598358,0.24210940301418304,1791.3614698940762,2207.2168754710106,3947.4481158622193,0.06475305298702556,-60.981998443603516,107.49322509765625,-7.362750053405762,41.087982177734375,17.036182403564453,11.9776029586792,2.4618594646453857,9.948140144348145,-2.058079719543457,11.279912948608398,0.37507563829421997,6.304934978485107,0.48674502968788147,1.8959654569625854,-2.6186065673828125,2.402873992919922,-5.15258264541626,5.03399133682251,-1.2337204217910767,0.38208630681037903,Pop
122474.mp3,0.287632554769516,0.25675398111343384,1335.0791930575767,2048.6739778402034,3055.6565228630516,0.036926458494582044,-120.84956359863281,122.39488220214844,27.48576545715332,28.73563003540039,9.90333080291748,17.06273078918457,3.4979662895202637,8.195104598999023,1.4506851434707642,5.719554901123047,-5.429635047912598,-4.034826755523682,-6.213446140289307,2.9900543689727783,-0.364278644323349,1.9070614576339722,-3.083796262741089,-5.201272964477539,-10.748367309570312,-1.323987364768982,Pop
pop.00058.mp3,0.4382580518722534,0.20770837366580963,2488.0494833220355,2247.8893508400074,5179.243681822029,0.14588838465073528,-79.79327392578125,96.68643951416016,-20.317459106445312,60.678382873535156,-28.984704971313477,30.542980194091797,-18.323692321777344,19.954055786132812,-14.081741333007812,15.456701278686523,-13.215765953063965,8.819766998291016,-8.274791717529297,-1.6519254446029663,0.6975175142288208,-6.30584716796875,4.222595691680908,-10.398735046386719,10.499641418457031,-6.053139686584473,Pop
127281.mp3,0.40769684314727783,0.23871494829654694,1942.114831126559,2295.457984588422,4252.449008460012,0.0782203112896979,-66.04833221435547,103.55484008789062,6.204815864562988,32.527645111083984,9.109689712524414,10.785970687866211,2.6756646633148193,-0.46024537086486816,-10.655770301818848,-3.5878891944885254,-8.404101371765137,2.2889857292175293,-3.451547145843506,-0.6949949860572815,-4.75651216506958,-4.052143096923828,-5.841217994689941,0.9404650330543518,-6.681023597717285,-3.1268091201782227,Pop
pop.00064.mp3,0.47245150804519653,0.23098096251487732,2327.8851353333976,2280.293424131326,5062.577720618469,0.10870984907120743,-72.47845458984375,92.20365142822266,-22.797483444213867,63.35057830810547,-16.155540466308594,44.78217697143555,-12.236038208007812,26.33021354675293,-9.962166786193848,22.05276870727539,-3.5646286010742188,6.525706768035889,-1.724697232246399,4.878209590911865,6.300840377807617,-1.3992778062820435,5.458237648010254,-2.426478624343872,10.966302871704102,-9.348732948303223,Pop
pop.00070.mp3,0.330466091632843,0.37854909896850586,2062.2382484161053,2130.1460382510436,4557.039110874613,0.09359505006772446,-31.9322452545166,101.3029556274414,-27.150169372558594,56.465579986572266,-24.411266326904297,36.83872604370117,-19.030742645263672,22.103147506713867,-10.215468406677246,24.59206199645996,-14.45858097076416,3.34358549118042,-5.809536457061768,-1.0652061700820923,6.673702716827393,2.4601941108703613,20.969493865966797,3.41306209564209,10.11194896697998,-9.864439010620117,Pop
pop.00071.mp3,0.31910333037376404,0.12003602832555771,1450.191051266343,1673.2642425799438,2905.315765286378,0.07226638085332818,-151.39735412597656,148.7509002685547,-29.573057174682617,37.009857177734375,-19.207557678222656,22.899526596069336,-21.294992446899414,18.05594825744629,-9.6964111328125,12.959811210632324,-4.877420902252197,6.159958362579346,-4.517841339111328,-3.0154061317443848,-3.8230576515197754,-9.221348762512207,3.5443637371063232,-9.445212364196777,7.666146278381348,-0.4259447157382965,Pop
